"IMAGE:1161564","IMAGE:121533","IMAGE:126681","IMAGE:128165","IMAGE:137245","IMAGE:137885","IMAGE:1461138","IMAGE:1540760","IMAGE:1566740","IMAGE:1606780","IMAGE:1635701","IMAGE:1750916","IMAGE:1941742","IMAGE:209264","IMAGE:212634","IMAGE:2310556","IMAGE:2392824","IMAGE:241365","IMAGE:2447120","IMAGE:246703","IMAGE:2469050","IMAGE:261453","IMAGE:268778","IMAGE:276804","IMAGE:278222","IMAGE:279966","IMAGE:282201","IMAGE:296889","IMAGE:32493","IMAGE:328542","IMAGE:36387","IMAGE:399093","IMAGE:415413","IMAGE:47665","IMAGE:592125","IMAGE:703577","IMAGE:743880","IMAGE:754303","IMAGE:754563","IMAGE:773335","IMAGE:782521","IMAGE:796127","IMAGE:809718","IMAGE:811058","IMAGE:826173","IMAGE:869466","IMAGE:878571","IMAGE:897642","IMAGE:938257","IMAGE:950606"
-0.826374209665105,1.26679703731801,-0.00361587761257232,0.684396190607379,1.4387299583815,3.39486533820887,2.46042366395705,0.450341652064668,0.345399053665982,1.53517035616552,0.0350663763234864,1.00997409563986,1.00038625048036,0.486425568212828,3.61340954623441,3.04952592345986,-2.11746239080601,0.268390569258841,-0.628685749003996,0.555570118477751,0.02759846825707,0.140033755254933,-4.58996062462789,-0.20017142124754,0.0810830729535476,2.66423052827331,1.0431345756118,-1.43816950368558,-1.59859982112909,0.491541754627308,0.0233430308070198,-0.754224406139601,2.08883597358244,-0.998871454862411,0.906122187847158,2.06640611760541,-1.11922725197623,-1.44035798577892,-0.0686951709259486,-2.60429601529406,0.108160915589344,-1.40419502897863,-1.49288734760531,-0.967419352498879,-1.35117667042519,2.71736439875141,-2.27207236050942,1.12360277841606,0.181322847821608,-0.0281614990912026
-2.51464100457088,-0.0364386038714394,1.24470035310817,1.32739002016174,0.266004621894555,2.74059896332049,0.32967951632563,2.57184969667671,1.42801901459977,-0.0794601392523805,-1.14595104689195,-0.130196204801482,0.461149221421226,1.74658468653257,2.48942894753063,1.50432582642387,-2.73316151304954,-0.226800479585484,-0.972149505641346,0.15490792588562,0.150788564742358,-0.506303341284512,-0.940314629604329,1.90329609347457,0.574038126125295,1.160343519564,0.299533065171467,0.635955101186588,-1.53725129722452,-2.71825357727894,0.16709450734248,-0.92281679753263,0.81757304027705,-0.47470301417601,0.141009321534382,0.2988340100251,-0.69148713970723,-0.979020386614565,-0.609594489012667,-4.63341501154566,-1.07995630247489,0.614929422233435,-0.836996394852258,-1.00385177513531,0.671954497650705,-1.53022197127832,-1.73092480704401,-0.659820092700119,0.295078385497355,-0.130075353023763
-2.68100399298763,0.366576960849275,1.1840025117865,1.55340008527082,-1.44757906616709,2.11129045686168,-0.723171968423347,2.85085897676463,1.14907238740711,-0.0406846342108159,-0.74707579438359,0.082309882207066,0.255244723432657,3.60473844458608,1.5151200466238,0.625875646991723,-2.11091377316713,-0.00599759346087553,-1.63889160965074,0.437687691934993,-1.27733460661367,-0.354733055336557,-2.25791698933593,2.56722874693149,1.33024988446358,1.44050843740844,1.44661291679548,1.27128598373381,-0.691430331770038,0.364537631770918,-0.534393655302038,-0.892300910754779,0.23088692267596,-2.02549543093328,1.05468463505742,0.128287645098964,0.416473210667648,-1.59333691727735,-0.84597881198304,-4.0950615147566,-1.2988601982818,0.473555378203604,-2.64688134854079,-0.155028007378802,-1.17787252511736,3.05900408044288,-1.17974562554933,-0.853132699009645,-0.938870275450372,-0.660522795999992
-2.39806402305255,1.3996786110119,1.08864670574744,1.27579294418068,-0.729688197023481,2.72038206410563,2.82555738830015,2.55863881938946,1.48985237769703,-0.240658328694009,-0.599976156365193,0.456193986463192,-0.670465294389272,1.24629144239739,2.05629041770791,1.05140104737508,-0.658082828602644,0.54269840292425,-1.98963022895699,0.560821217922992,-0.383758529718542,-0.0218886102727171,-1.99462220281434,2.74897630690355,0.615738351091249,1.22734773286301,-0.966249820945719,1.70394080697681,-2.45828126810376,-2.3193002864796,-0.413334855063885,-0.864783436390262,2.07805846420787,-1.46047340020574,0.818553110808425,-0.148775340152668,-0.368061019406536,-1.75404658877358,-0.75460305939902,-3.39655496378904,0.574280349298253,-0.29670533248334,-0.984637834952118,-1.13565281482973,0.255078235082894,2.09813541445327,-0.155515774854086,-1.11922183295624,0.0937822303362188,-0.757695984940771
-0.957375078577142,1.72823412246689,1.54462221402658,1.37541991865674,-0.412538375300568,2.44115882478076,1.10898268086281,2.72278172023841,0.266761104031565,-0.475818616329325,0.102555958990998,0.497612739605871,-0.682259191385559,0.427111784395692,2.65712603397909,0.633612718294739,-0.458179802695272,-0.604888426625383,-0.804945523025591,1.16319130706283,-0.250533502519725,0.720933817629029,-2.48139437308542,2.37580416953439,-0.272733190379571,1.60726784243367,-0.749821054584464,2.00155896727983,-1.69966275099306,-0.208931651598157,1.08336535564588,-1.06531584578162,2.03571825724131,-1.02723498496477,3.02789471773535,0.781279832553415,0.642245476447209,-1.61172042685708,-0.422574498019089,-2.26467822410183,-0.420778152100949,0.827519613058876,-2.69219542042738,0.375979030588661,-0.80903627191027,2.04127549165446,-0.533942428931818,0.329625660926716,2.00880841870096,-0.363122608730093
-0.885768032097195,1.38604859838882,-0.00377238384800749,-0.572126980143281,-0.140285891576268,-0.843522266517278,4.25458219248826,0.450189905209759,0.345222725666677,0.283147457211406,0.0648769921689457,1.45189945667829,-0.0676711019982666,0.48629257032974,0.158263817038157,2.35694875866894,0.377528083998035,0.245842786230245,0.137374535018612,0.453195758033005,-0.30849277748503,0.26499951777983,-1.28658622677895,1.94611637281091,-0.896543661775431,2.92610349846753,0.714847362199229,-0.416250407170175,-2.45684658503815,0.558106280223096,0.0719435116109047,-0.785204437303116,0.873040042523532,-0.529514767872464,1.58740611574228,-0.0545148312709186,-0.761769693367813,-1.45259523402409,0.238843364329614,-1.9502175748124,-0.483391929656084,-0.391105751403249,-1.32733388092299,-0.0150145930438322,-0.835921791651754,3.12722538726177,0.696579467430602,-0.643447823433763,0.110065101842855,-0.192993253298324
-0.93077121646391,1.42497864957849,-0.0475402253472759,0.569517222291974,-0.713704347206586,3.184805459083,1.16689093926627,3.3622548179787,0.295911617364714,-0.462733924621011,-0.499954712112576,-0.861077141835908,-0.712832506693849,2.34118434095117,3.32841312267687,0.588567232994174,0.0538749005064154,0.251600661237217,-1.02814478609356,0.784282878551369,-0.0263457658990213,-0.295951826526351,-2.21334361336825,2.13234920726943,-0.115878637566804,0.896534395105182,1.56181018214584,1.34101240988817,-1.80420721196072,-0.691766111162421,-0.375496071475351,-0.361630431592044,2.0098506791502,-0.534556140772733,0.353401810899536,1.19958550387889,-0.383675746991446,-2.01716317685681,-0.769238387925167,-4.08654661043214,2.1471548817233,0.510966273789341,-1.85050009510231,0.671600279008272,0.423812308647853,4.04728884549938,0.81764624359072,-1.35593479538484,1.32659818274472,-0.84553002224307
-0.924105912922,3.06662014334449,-0.0410578851957508,-0.618241523351359,-0.187092834966365,-0.892748543707955,-0.445059880768282,0.414038262129832,0.30321495621608,-0.409646072070314,-0.006157900442127,0.161267446785873,-0.111917087324581,0.454607617105295,3.13165784578038,2.18527711177111,0.557944932513173,-0.523826469394386,-1.06883206209506,0.890904883980835,0.294698145259971,1.03957279491215,-1.35956942787709,-0.236395652784394,0.0460843577640179,1.69005289031737,0.109265466379056,-1.50198424854427,-1.34688874280606,-0.0620423185499289,0.154035756373626,-1.27679712312937,-0.546880165137436,-1.72441851827607,0.83957918789014,1.36337097392117,0.295934940361195,-1.92243769836231,-0.187402458130001,-1.90801666996505,0.362426497013773,0.867502702593071,-2.12296913965211,0.435593476510111,-0.0196284770901572,-1.23732823150719,0.127909703773584,0.000567127977627813,1.82787191891355,-0.806606735246931
-0.938265698170971,0.752797227578561,-0.0548289826227817,1.19788287519994,-0.318524142355849,3.01784008939982,1.43499030036465,2.41021256307032,0.287699727376829,-0.686729037713336,-0.842344797909391,0.049149424871902,-1.48346212495639,0.442905036690584,2.67149969451449,2.99049995504956,-0.484278278375333,-0.996315671176244,-0.282755928288919,0.752959591945555,-0.447727552808399,-0.161248511444356,-0.339634994694473,2.39644866314426,0.533834019766918,1.14824887978677,0.914520305606564,1.62841801557983,-1.1390960994968,-0.172793783008678,-0.472564452768493,-0.884051991198787,1.79780605042721,-0.87917519177858,0.551663592689246,0.782843204374229,-0.624279185764301,-1.93143022451973,-1.77444647471332,-4.17563103882841,0.0511874102463554,-0.586443331766119,-1.54936151583722,0.00937369850139413,-0.00076178689133799,-1.61337132182476,1.09311280640359,-0.750585148877708,0.890513881946811,-0.894279527845064
-3.16132639511667,0.943719353917163,1.4170970317625,0.835735123478206,-0.432634652780353,3.07794083658774,1.48992303163447,1.92080352794266,1.67316308235351,0.263245897933237,0.855331129146705,-0.365688217883235,-0.982536929722311,1.68183289120301,2.10901869163386,3.19131376175741,-1.08887112563588,0.105862952048453,-3.16075640651545,0.520053179508831,-0.231854130018798,-0.156113126435007,-2.08486055299085,1.74839550034541,0.666006237672424,3.06844183469352,1.15144491370254,1.69605501678284,-1.3841070527258,-0.40148347478811,0.0986104639090872,-0.856006241964851,1.05527276794571,-0.99197039776423,0.787406460056358,-0.817690324173731,-0.614295576609255,-2.14090045707487,-1.47535330943132,-3.27601137557209,0.410263511629227,0.136885467763972,-1.4904947366884,-1.38391079895872,-0.735389860942434,-1.87483711496695,-0.214745439653156,-2.24701974551791,-0.646828470674407,-0.794366630727011
-4.00589645658582,0.850485919938621,0.48836117354886,1.02250078356395,-1.13288104459065,0.615830393928044,0.796721802012892,1.50874245742834,1.77989821193483,-0.0995059315931694,-0.997844217082453,0.590243051300311,0.462439061877426,0.789653364198751,2.54635875502235,2.30621096260881,0.84257951162016,0.409666272933856,-0.260597944265891,-0.45506118280053,-1.23631838588153,0.112014649731462,-0.728606281838005,2.54812440815752,1.55617490393264,1.68655967527225,1.48050141926343,0.297520078555034,0.186426805305407,-0.0200231344286801,-0.219549237480356,-1.93150234988136,0.487189960753746,-1.89015915294311,1.23406099196898,0.741787960084847,-0.287614335064382,-1.41335773878945,-0.202598041218775,-3.66503426739778,-0.084123741900004,-0.668194323245348,-1.81058713401607,0.24748892110517,-0.486220701550109,3.46152590997106,-1.47768759984996,-1.13600941574568,-1.05888099178851,-0.673858683150746
-1.13102728343923,1.04648749557059,0.734599246963913,-0.107110040888261,-0.243699999268281,1.48963931560273,1.64302265083765,1.97215455437631,1.93453802283499,-0.085668064108682,-0.177996357790441,-0.689868354488409,-0.1949443309625,1.74183804795997,2.65611961010975,2.07352688332055,-1.29314918998386,0.308670286634192,-2.66243762524064,1.62464726190234,0.534487372375472,-0.87595582836181,-0.742767920224348,1.87325423272432,1.10814214719521,1.27447232414408,0.172145558706004,1.98972436974287,-0.467244947318682,0.169640955219433,-0.341995103653398,0.325150368758258,0.769342730595883,-0.542966469887246,0.288720604280026,0.784045712608399,-0.196397349848838,-1.05887414349235,-0.458888031479507,-4.13106908999624,1.22439267718514,-0.567951099225525,-1.36586482810254,-0.5182186780905,-0.257562561414425,0.103344318671578,1.35589087373593,-0.497409474521903,-0.700806064222201,-0.322639203795813
-1.70850321159632,0.955855710688815,1.26142866314741,1.16161601183784,0.285049114867739,2.04158987399043,0.82375401944634,1.48864595259326,0.604055786651312,-0.0869894182374678,-0.304910659253779,0.287776151227071,-0.29468370253024,1.45786872406576,2.68114437052612,3.03002504940886,-1.4999516577885,-0.0239418725907435,0.132932472850861,0.655302131336709,0.0349081424586092,0.719062295480436,-0.11159444480389,2.25341966894702,0.957665296941887,2.10028410017667,1.11754992656144,1.73387337864359,1.20249028541567,3.94876133122864,-0.0836886190063433,-0.648499011815432,0.947503748897217,-1.00781696650365,1.44520684525708,0.436402384416946,0.290322183445668,-0.767656702983242,-1.03210000818989,-4.28798142605241,0.596416515672532,0.606643007027037,-0.926285003738346,-0.702974866698275,-1.5111841107453,-0.365301246579338,-1.68461294216208,-0.278798056314185,-1.02924924999821,-0.505933846298332
-2.91490256565962,0.0888051991899182,2.15316109990154,0.716276829604603,-1.01514933949803,2.63469393646558,0.0364454174897666,2.02799645820328,1.1750146803059,0.00936556088935997,-0.437506580596333,1.49194332249703,-0.287714012143512,-0.0376055992888011,3.65294576996928,3.26082278845867,-1.01822317293121,0.0409966296710019,-1.93189975040652,0.260795847970318,-0.550021306634367,-0.0572492523234917,-2.66955331613926,3.37702515922885,0.769809059394862,3.08235648686367,1.93600742685954,1.8909471864636,-1.90099568878572,0.1719783329664,-0.319748102407875,-0.882385716283237,1.94997731427861,0.422792890633398,1.84983023468665,1.29331865445161,0.389891525745606,-1.84352165006365,-0.750594220065259,-3.88804480185688,0.326027738219686,0.0309677814749855,-2.99367325377917,-0.600186592604789,-0.675790090827939,1.27033073948961,-2.29607251580644,-0.87768563625288,-0.135429475820638,-0.240922674354918
-2.97878736950578,0.805249265687785,1.17577932362029,1.42193035344861,-0.885188733277197,1.45347753632842,2.97260455578334,2.22209059381555,1.53954418445134,0.261903843441567,0.339938850305985,0.414296591399684,-1.04683126056389,2.18256213426345,2.8526610385449,1.76848254405888,-2.79594441249205,0.0163068082517702,-1.7014756828147,0.998033202832385,-0.308724864929489,-0.530991246611154,-0.957178914279997,2.39616624531178,0.461721475708046,1.70062624246533,-0.269164904982536,1.6387360972593,-3.49469587115186,0.0194331935068447,-0.00128926844598673,-0.0151563938821774,0.590937585937435,-1.49267392069202,0.182018981499494,0.0115276801760564,0.231130761930088,-1.29975039179046,-1.58800524921617,-4.25755767659382,0.723846894594183,-0.812568542033817,-1.08699693101513,-0.936009108974959,-0.979364998314208,2.22488242290677,1.15277777753069,-0.579227396613331,-1.59113175391432,-0.395753454303995
-2.28780360926689,0.426646707641454,2.13241004865784,1.24030672484325,-0.658938833111546,2.62282302417986,1.33933293273003,3.02342611076261,1.32626630008578,-0.487559935483408,-0.282515326853238,0.815428299471293,-0.313164091768404,1.98910480751533,2.87239009934424,1.19115559161792,-2.66268700067319,-0.63955095562435,-1.67885756566158,-0.431958507839904,-1.15619153656789,0.0800651386271288,-2.01161490433134,2.40169009505608,0.319775322187979,2.29105222562164,1.5147099519673,1.03506906444027,-1.3443751102104,2.60775974184075,0.830077536295592,-0.771109847833256,1.83531478213287,-2.03136896796018,2.00776124910169,0.878711858703644,0.504439152417017,-1.89115194879814,-0.469882227407818,-2.96349820359938,-0.181169650218523,0.00323429279415578,-1.89824217305077,-1.18660562361547,-0.510997858128993,-0.0395467948441306,0.590487502640477,0.966317686254906,-0.925672412146385,-0.350166742343212
-2.81967165791185,1.27287300653639,-0.110230224438683,1.77628675485565,-0.858065381828566,3.42695893395477,0.814337685601398,-0.501782768445049,2.33737640222496,-0.707750639826517,0.0275337091912093,-0.161369254956874,0.546485194663825,-0.0337638352939338,2.54887198175876,3.8099040894901,-2.08679078840686,-0.347855582696771,-0.988849843171178,1.73543602338661,-1.15945321069504,-0.177796535338976,-1.31794657341843,2.48303479884953,0.675980521857196,2.04560079357658,1.37216998245782,3.74074561239612,-2.55359279544603,1.27334586907806,0.265969402226249,-1.20538640330465,1.57415652252701,-2.67090310477794,2.55079782843107,0.246889281797327,-2.43794868220184,-1.41468987306761,-0.254271267242846,-2.57287996080272,1.20772595784761,-0.283270938167261,-0.969919404133567,-0.409539321013924,-2.06185283879648,5.77976213755227,1.46187982681879,-0.243494670701604,-0.183132711247576,-0.432851198520182
-1.96760678319267,0.205387262679641,1.0624554374488,1.67213226895449,-0.835472767119955,3.31470489252806,0.386199223038863,2.27314640826545,0.558091124090431,-0.2069738781909,-0.967482902972746,0.476509619409433,-0.705974015760414,2.08063246318648,1.16788863265068,0.683758539779628,0.384332863882792,0.926722004407611,-0.607182596745724,0.531346704143529,-1.09798848085274,0.554063114932594,-1.26599506309433,3.6744991209992,0.145718515395472,1.66013077989242,-0.238315915323041,0.488584282283617,-2.84403049719,-0.704372398934122,-0.304202660784017,-0.469105215288936,0.594919102566203,-0.604615641116897,0.855758381178954,0.467471034408098,0.730326581929219,-1.61124945233087,0.241748562209719,-4.73695466382689,0.0919428098557641,0.751242242827361,-3.14091754654081,1.00059143738378,-0.411438309090144,-0.492291169591707,-1.46608699795853,1.28705689907945,-0.947568779350582,-0.302477267509461
-1.78478081487009,-0.280695746033071,0.854101021064551,1.21338520498538,-0.123433088582856,1.69098484851412,1.5458151981801,2.73035645440694,0.027198367779133,-0.650534704984082,-0.14520615299466,0.632070956845263,-0.216546198139974,3.20485377899344,1.2834207858238,2.27941626513107,0.652097831849642,0.0340614544267726,-1.72993858683925,0.075684020661071,-0.136639833622059,0.0300117770080951,-1.29253049088672,1.20775828338347,-0.517229456561734,2.41638309563398,0.836325705222901,1.22699803436565,-2.54655627807975,-1.16046299428909,-0.629268203150032,-0.934143099946587,1.58619703993111,-1.7185773349714,1.52883770506644,-0.71654561581899,-0.540958580051806,-1.74514419670669,-0.0810149136163704,-3.41189077215678,0.614564045575702,-1.35491034790856,-1.41417424480418,-1.05662142235543,-0.98126468132178,5.9631420463346,1.07728105631093,-1.03972669792037,0.312110011967788,-0.266340530127221
-1.24407237921217,0.425012733749768,0.0244804923491659,-0.16382682578699,0.461371928904856,-0.243476895168782,3.42733104295039,2.27849025934309,0.173088110335546,-0.122375302516292,0.423711832851509,-0.585995078006265,0.662582783526455,1.18391675712624,2.29992248475938,0.846634255284745,0.682291986245193,0.110200968568847,-1.7438023882005,0.798331625942357,0.117118056609299,0.698953243671768,-0.865389567883821,1.40584097737641,0.202949897188288,0.395274301088063,-0.801487764256304,0.37157206002838,-0.887523839320711,-1.55832202236315,-0.40175016767983,-0.0351069731016219,0.197998165657283,-0.156788876872708,0.767463426369982,0.467339094190486,-0.420880273281036,-0.637529062593835,0.81852164200792,-3.03420164946863,0.764524361188975,-0.27469294614408,-0.256803980986246,-0.430649120715519,0.873279330809944,-0.150389052512804,-1.05456472843399,0.0337435475250781,0.446984953574553,-0.863665525664199
